CROP_YEAR,STATE_CODE,STATE_ABBR,COUNTY_CODE,COUNTY_NAME,CROP_CODE,CROP_NAME,INSURANCE_PLAN_CODE,INSURANCE_PLAN_NAME,STAGE_CODE,COVERAGE_TYPE,COVERAGE_LEVEL,POLICIES_SOLD,POLICIES_EARNING_PREMIUM,POLICIES_INDEMNIFIED,UNITS_EARNING_PREMIUM,UNITS_INDEMNIFIED,QUANTITY_TYPE,NET_REPORTED_QUANTITY,COMPANION_QUANTITY,LIABILITY,TOTAL_PREMIUM,PRODUCER_PREMIUM,SUBSIDY,STATE_SUBSIDY,ADDITIONAL_SUBSIDY,INDEMNITY,LOSS_RATIO
2023,31,NE,33,Cheyenne                      ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.7,1,1,1,2,2,Acres                    ,0.0,110,6892.0,2883.0,1874,0,0,0,2612.0,0.9060006937218176
2023,18,IN,145,Shelby                        ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.85,2,1,0,1,0,Acres                    ,0.0,19,149.0,41.0,27,0,0,0,0.0,0.0
2023,19,IA,135,Monroe                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.75,179,92,8,114,9,Acres                    ,8804.0,0,6399718.0,802653.0,563885,858,0,0,74942.0,0.09336786880507517
2023,38,ND,49,Mchenry                       ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.75,3,1,1,1,1,Acres                    ,86.0,0,16078.0,5997.0,3298,0,0,0,16078.0,2.6810071702517924
2023,48,TX,445,Terry                         ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,0.9,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,38,ND,71,Ramsey                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.65,19,1,1,1,1,Acres                    ,808.0,0,460962.0,85956.0,68764,0,0,0,18641.0,0.21686676904462748
2023,20,KS,133,  Neosho    ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.8,3,1,1,1,1,Acres                    ,0.0,297,8576.0,3493.0,2619,0,0,0,8576.0,2.4551961064987116
2023,48,TX,273,Kleberg                       ,21,Cotton                        ,2,RP        ,A    ,RBUP,0.7,23,12,11,12,11,Acres                    ,26295.0,0,16838627.0,4346465.0,3489400,0,0,0,5825908.0,1.340378445472355
2023,48,TX,491,Williamson                    ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,3,3,3,16,16,Acres                    ,0.0,981,51274.0,28931.0,12851,0,0,0,17382.0,0.6008088209878677
2023,17,IL,7,Boone                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,121,83,11,94,11,Acres                    ,16273.0,0,10735984.0,504417.0,325914,86,0,0,35044.0,0.06947426434874321
2023,19,Ia,67,Floyd                         ,81,Soybeans                      ,5,ARP       ,A    ,RBUP,0.9,1,1,1,1,1,Acres                    ,97.0,0,61014.0,4551.0,2002,0,0,0,6712.0,1.4748406943528896
2023,48,TX,205,,21,cotton                        ,2,RP        ,A    ,RBUP,0.8,4,1,1,1,1,Acres                    ,81.0,0,68886.0,24256.0,11643,0,0,0,67621.0,2.7878050791556728
2023,19, IA,133,Monona                        ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.65,6,6,0,8,0,Acres                    ,336.0,0,149442.0,2911.0,1717,0,0,0,0.0,0.0
2023,17,IL ,95,Knox                          ,81,Soybeans                      ,3,RPHPE     ,A    ,RBUP,0.8,2,2,0,3,0,Acres                    ,140.0,0,98577.0,1147.0,718,0,0,0,0.0,0.0
2023,31,NE,123,Morrill                       ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.65,3,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,207,,11,Wheat                         ,2,RP        ,A    ,RBUP,0.65,96,69,11,189,22,Acres                    ,12001.0,0,1193816.0,467388.0,299315,0,0,0,93334.0,0.1996927606185867
2023,18,IN,129,Posey                         ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.65,7,2,0,3,0,Acres                    ,285.0,0,109129.0,11763.0,9008,0,0,0,0.0,0.0
2023,39,OH,45,Fairfield                     ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,8,6,1,7,1,Acres                    ,1388.0,0,1326620.0,116278.0,60365,0,0,0,12376.0,0.10643457919812863
2023,31,NE,89,Holt                          ,41,Corn                          ,1,YP        ,A    ,RBUP,0.75,24,16,5,44,8,Acres                    ,5762.0,0,5192914.0,383716.0,224259,0,0,0,316240.0,0.8241511951547499
2023,48,TX,325,Medina                        ,21,Cotton                        ,1,YP        ,A    ,RBUP,0.8,1,0,0,0,0,Acres                    ,,0,0.0,0.0,0,0,0,0,0.0,
2023,17,IL,81,Jefferson                     ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.8,8,5,0,32,0,Acres                    ,0.0,2057,67785.0,20503.0,13685,0,0,0,0.0,0.0
2023,27,MN,39,Dodge                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,241,174,103,223,122,Acres                    ,51210.0,0,33676406.0,1710131.0,1090510,0,0,0,2760525.0,1.6142184429146071
2023,48,TX,409,San Patricio                  ,21,Cotton                        ,2,RP        ,A    ,RBUP,0.8,1,1,1,1,1,Acres                    ,96.0,0,70582.0,19384.0,13181,0,0,0,1174.0,0.06056541477507223
2023,31,NE,25,Cass                          ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.85,1,1,0,3,0,Acres                    ,126.0,0,96070.0,2381.0,905,0,0,0,0.0,0.0
2023,48,TX,121,Denton                        ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.65,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,20,KS,191,Sumner                        ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.75,19,6,6,19,13,Acres                    ,900.0,0,240838.0,57391.0,31565,0,0,0,92520.0,1.6120994581031869
2023,17,IL,11,Bureau                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.55,1,1,0,2,0,Acres                    ,215.0,0,146134.0,844.0,540,0,0,0,0.0,0.0
2023,39,OH,97,Madison                       ,41,Corn                          ,1,YP        ,A    ,RBUP,0.85,2,1,0,3,0,Acres                    ,699.0,0,751956.0,29082.0,11051,0,0,0,0.0,0.0
2023,18,IN,95,Madison                       ,41,Corn                          ,1,YP        ,A    ,RBUP,0.8,2,1,0,1,0,Acres                    ,99.0,0,106022.0,5260.0,3577,0,0,0,0.0,0.0
2023,48,TX,27,Bell                          ,21,Cotton                        ,2,RP        ,A    ,RBUP,0.65,136,6,6,7,7,Acres                    ,689.0,0,368908.0,26203.0,18652,0,0,0,172188.0,6.571308628782964
2023,46,SD,89,Mcpherson                     ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,18,9,0,26,0,Acres                    ,0.0,2750,185613.0,106985.0,47075,0,0,0,0.0,0.0
2023,48,TX,293,Limestone                     ,11,  Wheat   ,1,YP        ,A    ,RBUP,0.6,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,31,NE,41,Custer                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,88,45,36,102,44,Acres                    ,11700.0,0,8133569.0,643051.0,347593,0,0,0,477502.0,0.742556966710261
2023,19,IA,61,Dubuque                       ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,330,288,203,310,214,Acres                    ,48199.0,0,54600088.0,3056938.0,1552504,15254,0,0,7401200.0,2.4211155083943474
2023,39,oh,69,Henry                         ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.75,40,37,0,174,0,Acres                    ,0.0,7338,764860.0,170027.0,110914,0,0,0,0.0,0.0
2023,20,KS,143,,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.65,0,0,0,2,2,Acres                    ,0.0,106,16180.0,1387.0,902,0,0,0,2427.0,1.7498197548666186
2023,31,NE,173,Thurston                      ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,28,19,16,61,52,Acres                    ,5018.0,0,4295072.0,247977.0,155623,0,0,0,807092.0,3.2547050734543927
2023,27,MN,59,Isanti                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.85,8,4,3,4,3,Acres                    ,1000.0,0,447604.0,69192.0,36671,0,0,0,113193.0,1.635926118626431
2023,38,ND,13,Burke                         ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.75,69,54,54,361,361,Acres                    ,0.0,43116,2177259.0,715221.0,466362,0,0,0,1916441.0,2.679508851110356
2023,18,IN,171,Warren                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.75,68,51,6,97,12,Acres                    ,15038.0,0,13889785.0,737271.0,513060,0,0,0,57166.0,0.07753729632658819
2023,31,NE,41,Custer                        ,41,Corn                          ,1,YP        ,A    ,RBUP,0.8,8,5,3,30,8,Acres                    ,4082.0,0,3954286.0,215628.0,109285,0,0,0,114329.0,0.5302140723839205
2023,27,MN,47,Freeborn                      ,41,Corn                          ,1,YP        ,A    ,RBUP,0.75,3,3,2,5,3,Acres                    ,302.0,0,280887.0,9066.0,4987,0,0,0,27556.0,3.039488197661593
2023,18,IN,11,Boone                         ,81,soybeans                      ,17,MP-HPO    ,A    ,RBUP,0.95,31,28,0,35,0,Acres                    ,0.0,7814,6811688.0,467512.0,205896,0,0,0,0.0,0.0
2023,20,KS,15,Butler                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,230,133,76,250,156,Acres                    ,21562.0,0,11126937.0,1771164.0,1199901,0,0,0,2403725.0,1.3571442283153903
2023,39,OH,83,Knox                          ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,91,65,15,76,18,Acres                    ,9804.0,0,8354531.0,507966.0,324909,0,0,0,108113.0,0.2128351110113669
2023,17,IL,87,Johnson                       ,41,Corn                          ,2,RP        ,A    ,RBUP,0.5,2,2,1,2,1,Acres                    ,354.0,0,169941.0,24725.0,19780,0,0,0,10181.0,0.41176946410515675
2023,48,TX,445,Terry                         ,41,Corn                          ,1,YP        ,A    ,RBUP,0.7,2,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,27,MN,47,Freeborn                      ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.7,2,2,1,2,1,Acres                    ,134.0,0,66545.0,1757.0,1105,0,0,0,15992.0,9.101878201479796
2023,31,NE,185,York                          ,81,Soybeans                      ,17,MP-HPO    ,A    ,RBUP,0.95,4,3,3,8,7,Acres                    ,0.0,908,992782.0,59211.0,26054,0,0,0,128120.0,2.163787134147371
2023,27,MN,139,Scott                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,3,2,0,2,0,Acres                    ,30.0,0,11656.0,296.0,190,0,0,0,0.0,0.0
2023,17,IL,121,Marion                        ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.85,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,38,ND,95,Towner                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.5,7,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,493,Wilson                        ,41,Corn                          ,1,YP        ,C    ,RCAT,0.5,4,2,0,2,0,Acres                    ,1134.0,0,278246.0,4189.0,4189,0,0,0,0.0,0.0
2023,17,Il,145,Perry                         ,41,Corn                          ,1,YP        ,A    ,RBUP,0.75,1,1,1,6,2,Acres                    ,333.0,0,229213.0,19403.0,10672,0,0,0,3742.0,0.1928567747255579
2023,19,IA,41,Clay                          ,81,Soybeans                      ,3,RPHPE     ,A    ,RBUP,0.75,2,2,0,2,0,Acres                    ,80.0,0,42564.0,1373.0,756,0,0,0,0.0,0.0
2023,39,OH,3,Allen                         ,11,Wheat                         ,4,AYP       ,A    ,RBUP,0.9,3,1,0,1,0,Acres                    ,64.0,0,41338.0,2389.0,1218,0,0,0,0.0,0.0
2023,38,ND,95,Towner                        ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.8,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,19,IA,191,Winneshiek                    ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,19,17,5,20,6,Acres                    ,2306.0,0,1982999.0,55095.0,38230,0,0,0,57695.0,1.0471912151737908
2023,98,IL,81,Jefferson                     ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.5,16,7,3,21,3,Acres                    ,532.0,0,172499.0,8582.0,5750,606,0,0,1599.0,0.18632020508040084
2023,31,Ne,47,DAWSON                        ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.8,31,7,3,12,4,Acres                    ,583.0,0,230290.0,51736.0,28260,0,0,0,29311.0,0.5665494046698624
2023,18,IN,5,Bartholomew                   ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,27,MN,83,Lyon                          ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,371,324,297,553,483,Acres                    ,88502.0,0,87504188.0,6357598.0,2993464,0,0,0,10833429.0,1.704012899211306
2023,39,OH,15,Brown                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,11,11,5,26,10,Acres                    ,2776.0,0,1163366.0,76301.0,58094,0,0,0,11958.0,0.15672140601040616
2023,27,MN,165,Watonwan                      ,81,Soybeans                      ,3,RPHPE     ,A    ,RBUP,0.85,2,1,1,5,3,Acres                    ,468.0,0,285572.0,9999999999.0,4844,0,0,0,8655.0,8.6550000008655e-07
2023,20,KS,21,Cherokee                      ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.7,160,135,53,364,94,Acres                    ,17777.0,0,5927026.0,536121.0,336176,0,0,0,203737.0,0.38002055506126414
2023,18,IN,165,Vermillion                    ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.7,0,0,0,0,0,Acres                    ,,0,0.0,0.0,0,0,0,0,0.0,
2023,27,MN,3,Anoka                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.85,3,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,20,KS,133,Neosho                        ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.8,3,1,1,1,1,Acres                    ,0.0,297,8576.0,3493.0,2619,0,0,0,8576.0,2.4551961064987116
2023,27,MN,105,Nobles                        ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,0.95,23,18,18,43,43,Acres                    ,0.0,4068,270598.0,125933.0,55411,0,0,0,40590.0,0.3223142464643898
2023,20,KS,113,Mcpherson                     ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.7,6,3,3,23,9,Acres                    ,0.0,1758,278278.0,72413.0,47068,0,0,0,73001.0,1.0081200889343074
2023,39,OH,11,Auglaize                      ,11,Wheat                         ,5,ARP       ,A    ,RBUP,0.9,5,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,359,Oldham                        ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.75,3,3,3,3,3,Acres                    ,0.0,211,2454.0,1777.0,1154,0,0,0,2454.0,1.3809791783905458
